36091.05014	31782.12013	33294.80727	26898.2576	35356.14676	33131.80677	38231.74267	37561.84849	36704.23569	38077.91971	35485.91811	31616.12179	29293.35904	35251.99409	20837.08544	28154.71435	34234.67246	32437.77357	30147.97421	35050.32147	32837.85181	28920.60799	34593.34145	32383.59338	34822.43348	29809.67808	26282.55668	34684.37948	28905.3835	32866.28936	19344.03196	34515.60528	31355.19086	29484.34594	26506.65927	33192.4318	31244.48989	35160.34069	32797.00279	17051.54141	27152.75509	28261.24833	24928.93772	34666.99158	29383.56057	15821.7198	27559.15018	23872.25072
35451	57590	45913	40367	49421	49090	45338	53640	45016	44887	46532	47934	36665	51083	32815	49750	60938	53870	44707	49621	44913	60712	54544	70721	40877	41471	32700	59634	49024	53309	31850	44530	45516	52019	49779	58460	53660	64403	61129	23652	46294	44944	51318	60839	57205	34228	60213	54766
23166	20804	22144	17785	22917	24601	32629	34418	27993	25698	23381	24670	18027	21546	16198	24813	34810	30406	17053	26149	23156	27836	32287	32847	17177	17524	15089	30078	25659	34220	18267	20775	18108	31168	26842	38448	39871	36036	37618	16481	20000	19213	33669	34165	25737	27089	33405	29215
11342.96596	13636.95879	11629.00352	10286.48669	9914.384625	13055.4195	17240.94249	17816.46137	14731.74278	9845.715012	13005.85628	14277.66567	11948.28547	12064.63648	11357.35739	13878.00029	19034.21323	15109.25632	8958.142332	13669.10678	9144.39233	14577.43513	15569.00511	18725.55907	11130.21487	9403.21504	6992.707236	17586.07273	15012.97947	15104.67206	11165.08797	13900.54499	11203.49516	15616.62411	15226.53389	16932.38443	18471.17618	20078.74012	18480.4829	10736.17187	12654.31063	11942.38863	14000.32203	19072.38169	14285.26711	15653.62817	17649.69695	17053.38242
17324	22948	17229	15491	21122	18738	18084	19240	17780	18199	20480	21790	23035	26418	18045	19209	22093	17141	19503	23110	21453	15921	17681	24799	22296	18321	16263	24675	19204	16634	17977	25684	19773	16714	18888	19473	4338	26455	25746	16003	22021	16919	19991	27421	21813	16274	25099	22746
61343	58531	61789	54565	61734	59775	71542	78082	67108	63901	64871	62008	60268	60577	60911	59144	83881	64672	57956	65688	60641	58814	74281	68643	60985	60643	45087	81709	70531	66510	56725	55873	57427	63917	67126	71174	82489	87829	84850	62299	56950	54341	84367	83537	68152	74429	73334	63737
40775	49723	40065	35035	43750	48742	54185	56402	49289	49022	49209	50789	43654	43383	33387	46665	52663	49314	42929	49082	47583	45456	46544	63957	34135	38740	35500	54573	46115	39814	35437	46857	36588	49932	51439	55027	58513	61651	67943	35377	44512	35876	52057	62154	58521	44277	54415	53793
22065.52021	24493.96429	24315.72964	20303.14425	26563.53864	23129.69987	28598.74447	28764.99438	25969.74624	25972.46947	25373.20413	25338.32695	23987.90926	26297.59617	22149.83637	22500.70569	29358.84345	24827.24784	22358.03306	27500.49872	24656.52163	24234.7635	27327.70977	31041.09484	22638.98463	23242.66948	18361.65138	30044.66531	13503.08665	20997.79282	21417.29814	26467.7917	23349.54096	26588.51792	25323.62289	29434.17728	29476.2388	33171.00891	36617.50173	19835.93743	23933.44498	24370.16765	29480.02698	30654.67364	28949.55862	24079.08971	24796.87314	28957.25823
28643.73822	28934.45874	27146.29559	29192.05674	30406.1246	31080.56072	36936.28092	33074.57956	33285.6119	34619.87646	29529.27971	27219.68212	21198.98249	29245.23902	21284.77336	29731.5057	38621.01801	33642.84389	25879.74196	29280.81554	30612.84137	33852.28723	38564.8139	30170.05469	27778.93089	23085.41702	22825.67718	42040.89397	27015.50321	48458.84941	23918.73311	26314.26496	25699.85728	31674.65186	33867.79948	41396.45557	44666.25577	39462.2595	49578.38906	21795.23641	24140.38127	33743.54341	42685.61947	35961.94038	43566.53408	34125.47324	36607.44445	30213.80489
34893.36969	29584.94506	32964.67261	26341.32423	40166.94772	31351.34287	36549.93937	35180.42564	35615.15043	35778.2359	33896.86003	27087.79725	28868.36653	35725.82259	20152.24675	35845.36751	41247.92591	36987.18394	34783.64774	37215.93522	33402.03251	31430.9674	35738.91407	30170.98184	39559.93529	30766.9953	24031.63172	40574.8878	37620.79073	40258.35957	29786.28376	31486.84274	24966.04825	41517.44966	31733.10393	33142.59435	49708.10773	48689.83487	35760.56862	22643.28704	25072.61887	27289.60516	45712.9326	42422.37617	29239.30774	30881.88906	39221.52853	33460.3636
2386.55575	2394.150002	2315.895866	1999.102887	2499.860213	2300.877979	2916.698719	2702.971681	2414.983805	2666.68731	2328.844657	2272.42388	2260.737523	2356.547212	2463.311018	2571.999154	3294.687976	2629.857265	2226.60389	2610.459468	2313.830349	2799.336258	2704.553264	2781.269885	2609.950036	2237.069065	1989.528713	3670.690091	2567.933815	2492.727697	2454.037115	2191.259549	1991.620215	2993.262466	2553.275403	2684.046511	3352.950788	3216.046692	2512.017485	2207.109832	2088.03562	1846.184661	3267.631033	3253.795223	2648.494089	2579.808979	2946.598539	2433.598449
